,RF Prediction,XGB Prediction,Reg Prediction,Actual
521,244519.66275479342,244324.109375,261876.8927967888,210000
522,304612.85022782895,315385.96875,389452.2248685119,285000
523,627629.8649468923,577537.75,714891.3086471773,640000
524,406232.0112532301,350283.0,303515.61003623414,410500
525,543593.3224223633,492021.375,442460.55394816515,589000
526,550565.5971738998,467951.5,419531.0174053356,760500
527,744490.8224212504,625049.9375,499739.04013092886,320000
528,585766.8499299344,575835.0625,662835.7250682979,665000
529,413539.3181090104,381600.65625,360491.64100845373,390000
530,433796.61690042785,411547.625,377052.9191584487,410000
531,402077.19049599196,369030.65625,342803.3592888371,349000
532,342276.8484028699,384348.65625,422754.51525382756,450000
533,374043.86373020813,431182.21875,409111.5817739212,245000
534,1086224.755803365,1151094.125,952033.316666665,995000
535,1330015.5015671123,1266996.0,1151169.240032865,1400000
536,228427.08975616397,257600.59375,275248.1269673222,190000
537,302779.0041121197,326244.125,337112.00819829735,521000
538,460822.84701920557,460533.15625,427609.54085422296,380000
539,266801.56394155533,384842.34375,363131.56980806636,580000
540,333615.55903923186,320042.9375,315113.7450158693,314950
541,127018.48620368766,162337.953125,181941.02979433845,189900
542,576688.7904663758,531231.875,522367.8622101384,785000
543,229543.56769665203,333981.09375,336712.95372367994,265000
544,431256.4886722909,422803.6875,510740.72679854097,408474
545,316857.8851576946,301835.84375,307671.57985324087,358000
546,325745.39636761445,379544.21875,353620.89916239324,464000
547,645163.4661824348,602690.0625,507068.86349128094,705000
548,655723.9869771238,736365.875,692271.5877925559,567000
549,321405.82442394824,337319.40625,341831.68062039913,365000
550,953180.8742227159,877509.5,1274832.795971027,890000
551,359659.1176522057,357932.34375,396787.7369402378,357500
552,718438.9611815284,773208.375,714230.9359678467,910000
553,750221.8995340231,756164.75,876528.4630354152,750000
554,154934.39600444087,135308.46875,213687.29187801672,150000
555,390320.5485302928,333889.375,342969.88294480514,333500
556,244141.3172779451,252982.1875,280880.8872040776,290000
557,615136.7389510161,644332.3125,668210.7849591707,675500
558,1544324.1190760338,1785318.25,972268.255638506,1410000
559,840823.2113836779,788269.0625,990277.0086977865,795000
560,661429.9309536851,595783.8125,628520.7985043912,580000
561,297492.4684023023,318475.21875,323087.18356352585,407500
562,412560.8624953442,406779.3125,356831.0932116463,370000
563,574224.0371267345,557657.1875,576975.6374950376,436000
564,381962.03898717114,357078.96875,396572.267750315,395000
565,455328.33784910775,397587.90625,404009.96180714644,350000
566,512451.4001745967,491035.59375,419160.4321600151,650000
567,310572.6657922668,347913.25,348111.3622078025,231500
568,1315142.429795656,1046217.6875,734876.815559419,1500000
569,1290213.6288796226,1119501.75,1096002.7108979805,1420000
570,865413.7118636266,853041.75,601027.7106547389,1230000
571,646730.9044961276,628380.8125,513501.5417210146,398651
572,1078715.0490613603,1097509.5,707389.3433720124,1200000
573,500174.8797996557,497435.34375,463238.91231474554,405000
574,320769.7888194611,327219.40625,325148.74509754527,440000
575,668763.2445556751,600283.125,684643.72508438,416100
576,335487.8960306729,433023.84375,428240.73405831394,360000
577,403798.7533573413,414700.28125,417292.41792995983,580000
578,328051.63626617857,325515.9375,311807.97850889305,349950
579,266831.8270489466,266322.21875,277646.1374700214,314000
580,537943.6187690161,553198.1875,638177.4554213361,610000
581,248128.81598363898,236315.90625,277808.48561789776,270000
582,526092.706416234,528596.875,560974.1607137833,450000
583,311678.98426242295,307641.125,346100.22033227136,311850
584,258669.25462145644,255222.53125,264838.67165293446,250000
585,333261.4597005805,337322.9375,334384.4041274928,332500
586,443550.7021869346,390525.65625,424363.41166842805,405000
587,320208.5820333106,313336.84375,309490.4665998991,324900
588,650815.6150792834,606979.25,635739.103136181,610000
589,335173.896049147,351301.65625,369140.30371151067,359000
590,535605.2987944713,550474.25,619619.1002604016,664500
591,301590.7936025756,327778.46875,359253.5843567759,330000
592,563007.443121955,502485.5625,552102.5599252734,405000
593,472187.6792720467,488449.5,461712.04496150196,451000
594,810311.2166841399,818752.9375,881479.10616066,834995
595,241411.64586827176,233492.8125,238596.21047724056,185000
596,350125.0119283973,334156.3125,324853.8617633448,315000
597,416925.0729917213,424377.5625,444799.1614893644,415000
598,1458971.4060019527,1202272.875,1404788.5256658897,1500000
599,874550.2962209067,854077.1875,839925.6601811098,1400000
600,775217.491730894,779595.3125,710925.0215404006,808000
601,182683.6018410553,185590.703125,230205.3046823637,215000
602,198020.87769075923,213454.953125,229189.06559333627,261000
603,315426.54034988553,318828.625,313428.9173420174,462600
604,393887.0300501044,369748.9375,351028.7523661767,170000
605,341407.4935324586,313908.71875,335751.8380977271,390000
606,816451.6023122943,870811.0625,1031662.9088480112,915000
607,120125.1449807789,221265.671875,242272.64569420824,320000
608,788954.7483294884,787838.4375,700361.4962149378,780000
609,656236.1445506287,728420.9375,836697.9884097576,770000
610,720635.9188909811,671766.75,681805.7381208371,700000
611,356006.0789556881,375481.75,358998.602469073,380000
612,464240.8609245991,434930.125,361581.9728413104,585000
613,489767.02801138494,471609.09375,464672.40689956734,700000
614,818293.6692077105,773863.4375,499860.7164069189,870000
615,295118.6117789199,269153.84375,284755.00477955583,274900
616,305405.3426932733,316362.28125,319926.1436490155,329950
617,397483.52180905757,357575.8125,329312.1169260292,415000
618,1072089.765283386,943182.625,844889.9169814559,857000
619,573246.0889122922,555325.75,593492.6792181218,546000
620,405251.1631910316,413472.125,541648.6373068023,428000
621,182378.6843856167,204324.890625,222183.9318472999,230000
622,424947.51395383565,470802.0,376834.7887936104,546000
623,263096.9079953883,266689.71875,281526.48506339785,350000
624,302594.67720398464,325528.375,298019.9616477006,197200
625,278425.31327534444,415940.8125,390815.666650706,407500
626,710747.1655803607,805820.3125,629467.6692083823,1690000
627,366129.56352992647,320966.9375,310338.2594220836,289000
628,185630.27684941966,203269.734375,247144.51184621218,190000
629,198606.78707643028,227592.25,259280.36280193648,233000
630,246869.2113443808,234739.78125,280551.34336119855,285000
631,146398.18244336732,155207.390625,195439.8242049444,86500
632,389843.2383932585,446228.28125,402742.58660660265,218000
633,266369.6627974828,272912.3125,325359.33664710674,245000
634,788997.4833588477,816471.4375,807335.7946467082,729000
635,524569.4120506679,497165.96875,388474.5962968592,600000
636,360083.1414728004,333180.375,365328.8519698316,467000
637,550830.8712387147,520767.15625,443222.4139905873,690000
638,481258.7304095404,523427.96875,526018.6247220684,526000
639,401394.70168490696,381630.5,337994.3977874301,469000
640,448501.0982249748,413799.53125,390568.85035555094,272750
641,395843.207202915,439094.03125,465042.8239401504,435000
642,202015.1922749619,222300.796875,268549.40250645584,210000
643,693228.0710611988,554827.625,566818.0864792505,450000
644,236968.8656891057,267323.25,297520.26579168066,270000
645,656530.4032829878,630291.75,644985.8158288368,712198
646,448296.913005008,433787.65625,468004.6277259967,437500
647,189061.22602102425,187115.171875,218685.37285949232,215150
648,334601.6627774693,377753.5,367274.2139863872,547000
649,559135.5721593071,620834.3125,511276.3937362577,569000
650,504753.75523516245,432908.625,385058.2239401772,455000
651,660823.6641743537,729694.0,835247.668651212,640000
652,791931.9424885637,805407.75,1071746.3984963868,1030000
653,213285.26739606017,237490.734375,276435.882269232,225000
654,472030.57018507534,825994.125,651692.141022148,1260000
655,361294.06672502036,417044.21875,365953.2062103996,525000
656,434818.8400740525,383499.21875,423396.3775823524,316000
657,869387.4296182689,661595.4375,597813.8873111507,880000
658,352323.86382109346,316201.5,314866.08512513124,370500
659,325369.7106983016,365971.0,336052.50924134353,390000
660,354500.5253355257,372170.53125,354701.811925512,500000
661,669663.1156649488,708412.8125,791592.6292390652,740000
662,235111.4365538082,221905.75,224499.8712331561,251000
663,444082.16980297986,470497.25,491418.3577448867,370000
664,643224.4217858706,661363.9375,769154.2604164418,695000
665,519700.59448519105,541507.0,479229.1649464169,780000
666,1276157.5005285714,1308897.625,905278.244201981,1310000
667,891265.0143916464,736841.4375,532440.8186137596,650000
668,370769.7460939035,358281.375,327034.7480621128,457500
669,587087.0297943478,549589.3125,462498.4644118994,780000
670,389479.405781067,363913.78125,339486.1974841028,441500
671,569154.1847295547,557922.625,441027.30436340073,800000
672,234317.9579273366,228341.875,248057.5476511353,205500
673,259696.78806717435,270403.71875,277164.86981474474,239000
674,301440.5180472649,323266.25,321212.73459510476,160000
675,264463.6015138158,298733.875,291972.37717817776,215000
676,374724.031384602,342817.0625,359153.0918615441,300000
677,253395.5737473023,245346.8125,297922.55804602074,205000
678,457594.82810619817,534070.4375,481450.62816786603,715000
679,420691.01093465684,415769.875,372268.2199669971,295000
680,460689.17397377617,426563.78125,368543.5688361614,650000
681,840731.3600243271,740179.125,561079.7510626301,709000
682,228333.94795787858,243336.078125,271600.95707516535,232000
683,311922.15390907123,308468.40625,349230.2955402775,325000
684,914206.1112936661,947138.75,979630.3767126134,866000
685,368706.3014192774,418960.0625,399507.1942728708,655000
686,560829.1881640045,522553.15625,605183.2112988321,439500
687,317413.59870903014,365687.03125,349959.0328274055,393820
688,387110.7461433593,391980.46875,410294.9428755436,369000
689,624181.0819705767,634479.625,669899.6485077533,575000
690,237423.08276614264,259310.4375,292213.56619006704,290000
691,638606.8179060476,701808.75,592621.0460728662,555000
692,338941.0457533669,308854.03125,321766.4323795267,194990
693,294171.8173978147,312776.46875,336282.5437424249,320000
694,174866.4063631856,208604.75,235971.64428058118,144000
695,366638.64239358075,379581.5,355317.7143285181,408000
696,457448.8770600707,466513.59375,402628.12475569843,435000
697,831584.8368360415,732780.5,676916.3488168117,770000
698,356967.29701116885,362136.34375,328171.457004879,199988
699,467765.34662411973,408391.65625,354615.45240985585,649000
700,301180.02868676564,419359.0,393298.9922092895,380000
701,462094.38865667966,441887.15625,426159.3055403027,451300
702,318960.70779831975,358801.125,354717.5958747233,245000
703,286650.99748319533,271987.84375,283486.9484552862,218450
704,445960.34819738916,388624.90625,331030.54494583735,400000
705,786747.8676162221,806186.1875,723363.2542350048,718500
706,512803.08198921446,604738.5625,622787.525149276,473000
707,343130.895117427,375565.1875,353504.6673115088,215000
708,981898.5822195568,1229185.125,1263643.0279073298,850000
709,433803.20633847226,368166.25,325901.9764124693,475000
710,210639.0952499768,223152.765625,221754.44917761596,209950
711,265371.1188314005,274981.4375,288066.50970796426,265000
712,539079.0983213165,536624.6875,572569.4114475123,554000
713,267609.55070250336,254754.890625,286378.62057009933,254000
714,381770.32106836967,434967.875,392180.62343014154,480000
715,604230.795369418,492529.34375,438652.21188287844,558000
716,322104.28033323126,412065.25,388879.56992688106,502000
717,377146.96785126143,441016.09375,401143.11069926556,536000
718,323247.0811198063,301665.78125,286950.666827497,280000
719,903808.0250873318,645553.8125,532596.5485588097,715000
720,314867.31521317014,373364.65625,390849.49252733815,407500
721,482164.41561032337,465976.0,427616.0786191774,700000
722,484940.7335129689,448058.9375,425901.38640503207,543000
723,637684.9704339216,609370.5625,490455.57943674125,649000
724,313272.43286323507,373684.53125,512007.9409688876,360000
725,453484.08788266865,472182.875,424806.8331895596,360000
726,578990.1519577424,509897.9375,471102.3481880713,619420
727,122530.87988661716,182834.53125,131046.84972846395,262000
728,520111.3393923829,570484.875,490086.40528053517,777000
729,180434.20943404004,203146.859375,219131.26774266316,183000
730,455447.1933729427,463425.09375,424034.66479839664,595000
731,641372.9406541667,638836.0,545933.1011287849,555000
732,273735.85172172444,307060.15625,334383.36083102657,300000
733,371068.78787390393,312102.75,320015.2246191717,229000
734,237812.319034679,256413.8125,296567.5615474085,280000
735,914544.4401350896,841243.375,608557.9874187831,845000
736,839054.1179013515,762557.0625,653863.1155854951,951250
737,411396.8617976607,437335.4375,388672.6497192979,450000
738,356003.14145593357,302577.40625,322131.06457318034,243500
739,479309.06716398004,418161.71875,624516.2014811606,549000
740,533186.4769951333,511574.46875,537301.9449809222,475000
741,415445.8085606165,479087.46875,496754.52747505566,385000
742,398730.53565235564,360699.75,496439.9609888327,285000
743,120945.21576391101,150256.234375,196800.8067092534,160000
744,669292.485831549,672809.875,524242.04985060217,665000
745,696523.9551515491,715367.5625,796757.4299262916,650000
746,451357.42727840145,385317.1875,343313.25915804494,465000
747,413625.40836977254,433849.3125,455144.7791682939,435000
748,350559.40586404514,340803.5,369069.5381295262,495000
749,277467.32009992376,223544.46875,302864.65222506976,330000
750,264368.7520689481,270200.0625,287611.25821924285,203000
751,255533.54383088346,221546.078125,241391.2333063782,212000
752,332128.8907900197,375708.5,366723.84013977647,400000
753,4989027.252162588,6493125.0,5902988.530384331,5570000
754,408429.0632894224,444246.1875,465061.75859701535,456500
755,608052.2415917194,581731.6875,658686.0261264271,655000
756,201456.73297811783,192910.5625,214951.82009824947,180000
757,565278.5042085152,575667.5625,632121.4832842356,602500
